order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,origin_region,origin_country,origin_groups
SO56961-2,2018-10-31,528,13771.0,8,SO56961,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Victor Moreno,M,S,1988-12-24,Hamburg,Germany,Germany,Germany,Europe
SO56961-3,2018-10-31,537,13771.0,8,SO56961,3,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Victor Moreno,M,S,1988-12-24,Hamburg,Germany,Germany,Germany,Europe
SO56961-4,2018-10-31,222,13771.0,8,SO56961,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Victor Moreno,M,S,1988-12-24,Hamburg,Germany,Germany,Germany,Europe
SO56961-5,2018-10-31,225,13771.0,8,SO56961,5,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Victor Moreno,M,S,1988-12-24,Hamburg,Germany,Germany,Germany,Europe
SO56999-2,2018-10-31,541,14833.0,10,SO56999,2,1,405860.0,405860.0,151792.0,10147.0,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Riley Hayes,F,S,1982-06-13,Kirkby,United Kingdom,United Kingdom,United Kingdom,Europe
SO56999-1,2018-10-31,565,14833.0,10,SO56999,1,1,10392900.0,10392900.0,6460227.0,259823.0,"Touring-3000 Blue, 54",Touring-3000,Blue,54-58 CM,Touring Bikes,Bikes,Riley Hayes,F,S,1982-06-13,Kirkby,United Kingdom,United Kingdom,United Kingdom,Europe
SO57004-2,2018-10-31,485,11147.0,9,SO57004,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Ernest Wu,M,M,1959-02-05,Warrnambool,Australia,Australia,Australia,Pacific
SO57004-3,2018-10-31,214,11147.0,9,SO57004,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Ernest Wu,M,M,1959-02-05,Warrnambool,Australia,Australia,Australia,Pacific
SO57004-1,2018-10-31,355,11147.0,9,SO57004,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Ernest Wu,M,M,1959-02-05,Warrnambool,Australia,Australia,Australia,Pacific
SO57010-1,2018-10-31,584,13259.0,8,SO57010,1,1,7559860.0,7559860.0,4811094.0,188997.0,"Road-750 Black, 58",Road-750,Black,54-58 CM,Road Bikes,Bikes,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57010-2,2018-10-31,538,13259.0,8,SO57010,2,1,300860.0,300860.0,112522.0,7522.0,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57010-3,2018-10-31,529,13259.0,8,SO57010,3,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57010-4,2018-10-31,222,13259.0,8,SO57010,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57010-5,2018-10-31,225,13259.0,8,SO57010,5,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57010-6,2018-10-31,234,13259.0,8,SO57010,6,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Allen Garcia,M,M,1977-11-07,MÃ¼nster,Germany,Germany,Germany,Europe
SO57192-1,2018-11-01,529,11183.0,4,SO57192,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Jasmine Lee,F,S,1964-07-15,Santa Cruz,United States,Southwest,United States,North America
SO57192-2,2018-11-01,480,11183.0,4,SO57192,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Jasmine Lee,F,S,1964-07-15,Santa Cruz,United States,Southwest,United States,North America
SO57197-2,2018-11-01,479,11068.0,9,SO57197,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Tiffany Liang,F,S,1975-09-23,Warrnambool,Australia,Australia,Australia,Pacific
SO57197-3,2018-11-01,467,11068.0,9,SO57197,3,1,342860.0,342860.0,128230.0,8572.0,"Half-Finger Gloves, L",Half-Finger Gloves,Black,L,Gloves,Clothing,Tiffany Liang,F,S,1975-09-23,Warrnambool,Australia,Australia,Australia,Pacific
SO57197-1,2018-11-01,477,11068.0,9,SO57197,1,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Tiffany Liang,F,S,1975-09-23,Warrnambool,Australia,Australia,Australia,Pacific
SO57198-1,2018-11-01,488,11200.0,6,SO57198,1,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,Yellow,S,Jerseys,Clothing,Jason Griffin,M,M,1967-11-22,Victoria,Canada,Canada,Canada,North America
SO57202-1,2018-11-01,480,11331.0,6,SO57202,1,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-07-06,Shawnee,Canada,Canada,Canada,North America
SO57222-4,2018-11-01,465,11014.0,1,SO57222,4,1,342860.0,342860.0,128230.0,8572.0,"Half-Finger Gloves, M",Half-Finger Gloves,Black,M,Gloves,Clothing,Sydney Bennett,F,S,1988-05-09,Redmond,United States,Northwest,United States,North America
SO57222-3,2018-11-01,217,11014.0,1,SO57222,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Sydney Bennett,F,S,1988-05-09,Redmond,United States,Northwest,United States,North America
SO57222-2,2018-11-01,528,11014.0,1,SO57222,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Sydney Bennett,F,S,1988-05-09,Redmond,United States,Northwest,United States,North America
SO57222-1,2018-11-01,537,11014.0,1,SO57222,1,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Sydney Bennett,F,S,1988-05-09,Redmond,United States,Northwest,United States,North America
SO57240-4,2018-11-01,225,11238.0,10,SO57240,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO57240-3,2018-11-01,477,11238.0,10,SO57240,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO57240-2,2018-11-01,479,11238.0,10,SO57240,2,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO57240-1,2018-11-01,605,11238.0,10,SO57240,1,1,7559860.0,7559860.0,4811094.0,188997.0,"Road-750 Black, 48",Road-750,Black,48-52 CM,Road Bikes,Bikes,Mayra Prasad,F,S,1978-08-10,Birmingham,United Kingdom,United Kingdom,United Kingdom,Europe
SO57242-4,2018-11-02,222,12307.0,7,SO57242,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Brad She,M,M,1974-11-13,Cergy,France,France,France,Europe
SO57242-3,2018-11-02,477,12307.0,7,SO57242,3,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Brad She,M,M,1974-11-13,Cergy,France,France,France,Europe
SO57242-2,2018-11-02,478,12307.0,7,SO57242,2,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Brad She,M,M,1974-11-13,Cergy,France,France,France,Europe
SO57242-1,2018-11-02,363,12307.0,7,SO57242,1,1,32129860.0,32129860.0,17527738.0,803247.0,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Brad She,M,M,1974-11-13,Cergy,France,France,France,Europe
SO57243-2,2018-11-02,480,12301.0,7,SO57243,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Nichole Nara,F,S,1966-12-05,Saint-Denis,France,France,France,Europe
SO57243-1,2018-11-02,357,12301.0,7,SO57243,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Nichole Nara,F,S,1966-12-05,Saint-Denis,France,France,France,Europe
SO57244-2,2018-11-02,477,11505.0,6,SO57244,2,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jasmine Powell,F,S,1986-07-07,Burnaby,Canada,Canada,Canada,North America
SO57244-3,2018-11-02,225,11505.0,6,SO57244,3,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Jasmine Powell,F,S,1986-07-07,Burnaby,Canada,Canada,Canada,North America
SO57244-1,2018-11-02,479,11505.0,6,SO57244,1,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jasmine Powell,F,S,1986-07-07,Burnaby,Canada,Canada,Canada,North America
SO57253-1,2018-11-02,214,11223.0,6,SO57253,1,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Hailey Patterson,F,S,1971-09-16,Langley,Canada,Canada,Canada,North America
SO57254-1,2018-11-02,480,11504.0,4,SO57254,1,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Jordan Baker,F,M,1951-04-20,Downey,United States,Southwest,United States,North America
SO57255-1,2018-11-02,529,11163.0,4,SO57255,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Gabriel Wang,M,M,1994-12-20,Spring Valley,United States,Southwest,United States,North America
SO57258-1,2018-11-02,530,11215.0,6,SO57258,1,1,69860.0,69860.0,26128.0,1747.0,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Ana Perry,F,M,1970-06-21,Royal Oak,Canada,Canada,Canada,North America
SO57260-2,2018-11-02,535,11185.0,6,SO57260,2,1,349860.0,349860.0,130848.0,8747.0,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Ashley Henderson,F,S,1964-10-08,Metchosin,Canada,Canada,Canada,North America
SO57260-1,2018-11-02,528,11185.0,6,SO57260,1,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Ashley Henderson,F,S,1964-10-08,Metchosin,Canada,Canada,Canada,North America
SO57281-1,2018-11-02,537,11078.0,6,SO57281,1,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Gina Martin,F,S,1994-01-10,Cliffside,Canada,Canada,Canada,North America
SO57284-2,2018-11-02,477,11352.0,7,SO57284,2,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Raymond Rodriguez,M,M,1960-03-07,Pantin,France,France,France,Europe
SO57284-1,2018-11-02,479,11352.0,7,SO57284,1,1,125860.0,125860.0,47072.0,3147.0,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Raymond Rodriguez,M,M,1960-03-07,Pantin,France,France,France,Europe
SO57293-2,2018-11-02,217,11004.0,9,SO57293,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Elizabeth Johnson,F,S,1988-08-08,Wollongong,Australia,Australia,Australia,Pacific
SO57293-1,2018-11-02,562,11004.0,9,SO57293,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Elizabeth Johnson,F,S,1988-08-08,Wollongong,Australia,Australia,Australia,Pacific
SO57294-2,2018-11-02,222,11029.0,9,SO57294,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Jimmy Moreno,M,M,1966-12-21,Bendigo,Australia,Australia,Australia,Pacific
SO57294-3,2018-11-02,489,11029.0,9,SO57294,3,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Jimmy Moreno,M,M,1966-12-21,Bendigo,Australia,Australia,Australia,Pacific
SO57294-1,2018-11-02,353,11029.0,9,SO57294,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Jimmy Moreno,M,M,1966-12-21,Bendigo,Australia,Australia,Australia,Pacific
SO57295-2,2018-11-02,485,12688.0,9,SO57295,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Stacy Navarro,F,S,1992-08-04,Hawthorne,Australia,Australia,Australia,Pacific
SO57295-3,2018-11-02,214,12688.0,9,SO57295,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Stacy Navarro,F,S,1992-08-04,Hawthorne,Australia,Australia,Australia,Pacific
SO57295-1,2018-11-02,353,12688.0,9,SO57295,1,1,32479860.0,32479860.0,17718673.0,811997.0,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Stacy Navarro,F,S,1992-08-04,Hawthorne,Australia,Australia,Australia,Pacific
SO57300-1,2018-11-02,564,15926.0,8,SO57300,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 60",Touring-1000,Yellow,60-62 CM,Touring Bikes,Bikes,Donna Deng,F,S,1976-02-12,Berlin,Germany,Germany,Germany,Europe
SO57300-2,2018-11-02,541,15926.0,8,SO57300,2,1,405860.0,405860.0,151792.0,10147.0,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Donna Deng,F,S,1976-02-12,Berlin,Germany,Germany,Germany,Europe
SO57300-3,2018-11-02,530,15926.0,8,SO57300,3,1,69860.0,69860.0,26128.0,1747.0,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Donna Deng,F,S,1976-02-12,Berlin,Germany,Germany,Germany,Europe
SO57300-4,2018-11-02,225,15926.0,8,SO57300,4,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Donna Deng,F,S,1976-02-12,Berlin,Germany,Germany,Germany,Europe
SO57308-1,2018-11-03,484,11530.0,6,SO57308,1,1,111300.0,111300.0,41626.0,2783.0,Bike Wash - Dissolver,Bike Wash,NA,NA,Cleaners,Accessories,Andrew Martinez,M,M,1977-07-26,N. Vancouver,Canada,Canada,Canada,North America
SO57318-1,2018-11-03,231,11519.0,6,SO57318,1,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,Multi,M,Jerseys,Clothing,Jerome Navarro,M,M,1975-03-17,Cliffside,Canada,Canada,Canada,North America
SO57319-2,2018-11-03,538,11200.0,6,SO57319,2,1,300860.0,300860.0,112522.0,7522.0,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Jason Griffin,M,M,1967-11-22,Victoria,Canada,Canada,Canada,North America
SO57319-3,2018-11-03,217,11200.0,6,SO57319,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Jason Griffin,M,M,1967-11-22,Victoria,Canada,Canada,Canada,North America
SO57319-1,2018-11-03,529,11200.0,6,SO57319,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Jason Griffin,M,M,1967-11-22,Victoria,Canada,Canada,Canada,North America
SO57323-2,2018-11-03,480,11331.0,6,SO57323,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-07-06,Shawnee,Canada,Canada,Canada,North America
SO57323-1,2018-11-03,540,11331.0,6,SO57323,1,1,456400.0,456400.0,170694.0,11410.0,HL Road Tire,HL Road Tire,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-07-06,Shawnee,Canada,Canada,Canada,North America
SO57339-1,2018-11-03,537,11284.0,4,SO57339,1,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Theresa Serrano,F,M,1982-03-27,Chula Vista,United States,Southwest,United States,North America
SO57339-2,2018-11-03,480,11284.0,4,SO57339,2,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Theresa Serrano,F,M,1982-03-27,Chula Vista,United States,Southwest,United States,North America
SO57339-3,2018-11-03,484,11284.0,4,SO57339,3,1,111300.0,111300.0,41626.0,2783.0,Bike Wash - Dissolver,Bike Wash,NA,NA,Cleaners,Accessories,Theresa Serrano,F,M,1982-03-27,Chula Vista,United States,Southwest,United States,North America
SO57340-3,2018-11-03,480,11197.0,1,SO57340,3,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Andrea Morris,F,M,1966-06-18,Seattle,United States,Northwest,United States,North America
SO57340-2,2018-11-03,528,11197.0,1,SO57340,2,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Andrea Morris,F,M,1966-06-18,Seattle,United States,Northwest,United States,North America
SO57340-1,2018-11-03,537,11197.0,1,SO57340,1,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Andrea Morris,F,M,1966-06-18,Seattle,United States,Northwest,United States,North America
SO57343-3,2018-11-03,217,11508.0,1,SO57343,3,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Elizabeth Wilson,F,S,1986-07-07,Lynnwood,United States,Northwest,United States,North America
SO57343-2,2018-11-03,537,11508.0,1,SO57343,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Elizabeth Wilson,F,S,1986-07-07,Lynnwood,United States,Northwest,United States,North America
SO57343-1,2018-11-03,528,11508.0,1,SO57343,1,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Elizabeth Wilson,F,S,1986-07-07,Lynnwood,United States,Northwest,United States,North America
SO57361-1,2018-11-03,562,11005.0,9,SO57361,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Julio Ruiz,M,S,1985-08-05,East Brisbane,Australia,Australia,Australia,Pacific
SO57370-1,2018-11-04,231,11212.0,6,SO57370,1,1,699860.0,699860.0,538892.0,17497.0,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,Multi,M,Jerseys,Clothing,Chloe Campbell,F,M,1969-11-05,Metchosin,Canada,Canada,Canada,North America
SO57380-1,2018-11-04,480,11212.0,6,SO57380,1,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Chloe Campbell,F,M,1969-11-05,Metchosin,Canada,Canada,Canada,North America
SO57383-2,2018-11-04,217,11172.0,1,SO57383,2,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Gabrielle Adams,F,M,1987-11-21,Lynnwood,United States,Northwest,United States,North America
SO57383-1,2018-11-04,529,11172.0,1,SO57383,1,1,55860.0,55860.0,20892.0,1397.0,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Gabrielle Adams,F,M,1987-11-21,Lynnwood,United States,Northwest,United States,North America
SO57406-1,2018-11-04,528,11504.0,4,SO57406,1,1,69860.0,69860.0,26128.0,1747.0,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jordan Baker,F,M,1951-04-20,Downey,United States,Southwest,United States,North America
SO57406-2,2018-11-04,537,11504.0,4,SO57406,2,1,490000.0,490000.0,183260.0,12250.0,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jordan Baker,F,M,1951-04-20,Downey,United States,Southwest,United States,North America
SO57406-3,2018-11-04,480,11504.0,4,SO57406,3,1,32060.0,32060.0,11991.0,802.0,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Jordan Baker,F,M,1951-04-20,Downey,United States,Southwest,United States,North America
SO57413-2,2018-11-04,225,14928.0,10,SO57413,2,1,125860.0,125860.0,96912.0,3147.0,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Roy Patel,M,M,1988-03-21,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO57413-1,2018-11-04,567,14928.0,10,SO57413,1,1,10392900.0,10392900.0,6460227.0,259823.0,"Touring-3000 Blue, 62",Touring-3000,Blue,60-62 CM,Touring Bikes,Bikes,Roy Patel,M,M,1988-03-21,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO57414-4,2018-11-04,222,11432.0,7,SO57414,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Dominique Prasad,F,M,1971-09-11,Roissy en Brie,France,France,France,Europe
SO57414-3,2018-11-04,541,11432.0,7,SO57414,3,1,405860.0,405860.0,151792.0,10147.0,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Dominique Prasad,F,M,1971-09-11,Roissy en Brie,France,France,France,Europe
SO57414-2,2018-11-04,530,11432.0,7,SO57414,2,1,69860.0,69860.0,26128.0,1747.0,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Dominique Prasad,F,M,1971-09-11,Roissy en Brie,France,France,France,Europe
SO57414-1,2018-11-04,577,11432.0,7,SO57414,1,1,17007900.0,17007900.0,10572111.0,425198.0,"Touring-2000 Blue, 46",Touring-2000,Blue,42-46 CM,Touring Bikes,Bikes,Dominique Prasad,F,M,1971-09-11,Roissy en Brie,France,France,France,Europe
SO57418-2,2018-11-04,541,11000.0,9,SO57418,2,1,405860.0,405860.0,151792.0,10147.0,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO57418-3,2018-11-04,530,11000.0,9,SO57418,3,1,69860.0,69860.0,26128.0,1747.0,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO57418-4,2018-11-04,214,11000.0,9,SO57418,4,1,489860.0,489860.0,183208.0,12247.0,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO57418-5,2018-11-04,488,11000.0,9,SO57418,5,1,755860.0,755860.0,582012.0,18897.0,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,Yellow,S,Jerseys,Clothing,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO57418-1,2018-11-04,573,11000.0,9,SO57418,1,1,33376980.0,33376980.0,20747131.0,834425.0,"Touring-1000 Blue, 46",Touring-1000,Blue,42-46 CM,Touring Bikes,Bikes,Jon Yang,M,M,1986-04-08,Rockhampton,Australia,Australia,Australia,Pacific
SO57420-2,2018-11-04,485,12689.0,9,SO57420,2,1,307720.0,307720.0,115087.0,7693.0,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Tamara Pal,F,S,1992-10-05,Caloundra,Australia,Australia,Australia,Pacific
SO57420-3,2018-11-04,478,12689.0,9,SO57420,3,1,139860.0,139860.0,52308.0,3497.0,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Tamara Pal,F,S,1992-10-05,Caloundra,Australia,Australia,Australia,Pacific
SO57420-4,2018-11-04,477,12689.0,9,SO57420,4,1,69860.0,69860.0,26128.0,1747.0,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Tamara Pal,F,S,1992-10-05,Caloundra,Australia,Australia,Australia,Pacific
